,RUT_ENMASCARADO,PERS_SEXO,EDAD,COD_NACIONLD,CODUA,ANNIO_INGRESO,RAMA_EDUCACIONAL,REGION_ESTAB_EDUC,PROVINCIA_ESTAB_EDUC,COMUNA_ESTAB_EDUC,BEA,DIR_REGION,DIR_PROVINCIA,DIR_COMUNA,DIR_CIUDAD,GRUPO_DEPENDENCIA,ANNIO_EGRESO_E_MEDIA,PROM_NOTAS_E_MEDIA,PUNTAJE_NEM,PUNTAJE_RANKING,PTJE_LENGUAJE,PTJE_MATEMATICA,PTJE_HIST_CS_SOCIALES,PTJE_CIENCIAS,PROM_LENG_Y_MAT,PTJE_PONDERADO,LUGAR_LISTA,SITUACION_EGRESO_EDUCACIONAL,INGRESO_BRUTO_FAMILIAR,PROMEDIO_PRIMER_ANNIO,PROMEDIO_ALUMNO_EN_CARRERA,CANT_RAMOS_INSCRITOS_CARRERA,CANT_RAMOS_APROBADOS_CARRERA,CANT_RAMOS_PLAN_CARRERA,PORCENTAJE_AVANCE_CARRERA,CANT_RAMOS_OP2,CANT_RAMOS_OP3,CANT_RAMOS_OP4,DESERTA
1823,20841968,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,682.0,733.0,637.0,641.0,,601.0,639.0,677.0,13.0,1.0,6.0,6.32,6.28,23,23,56,41.07,0,0,0,0
1824,20852917,F,21.0,1.0,4111,2020,T3,REGION DE COQUIMBO,LIMARI,OVALLE,BEA,REGION DE COQUIMBO,LIMARI,OVALLE,,2.0,2019.0,6.0,687.0,799.0,514.0,444.0,799.0,526.0,479.0,632.0,45.0,1.0,3.0,5.78,5.97,23,23,56,41.07,0,0,0,0
1825,20852917,F,21.0,1.0,4111,2020,T3,REGION DE COQUIMBO,LIMARI,OVALLE,BEA,REGION DE COQUIMBO,LIMARI,OVALLE,,2.0,2019.0,6.0,687.0,799.0,514.0,444.0,799.0,526.0,479.0,632.0,45.0,1.0,3.0,5.78,5.97,23,23,56,41.07,0,0,0,0
1826,20873178,F,20.0,1.0,4111,2020,T2,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2019.0,6.0,640.0,705.0,459.0,490.0,,516.0,474.0,790.0,4.0,1.0,4.0,5.37,5.5,25,23,56,41.07,2,0,0,0
1827,20873178,F,20.0,1.0,4111,2020,T2,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2019.0,6.0,640.0,705.0,459.0,490.0,,516.0,474.0,790.0,4.0,1.0,4.0,5.37,5.5,25,23,56,41.07,2,0,0,0
1828,20873230,F,20.0,1.0,4111,2021,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2019.0,6.5,739.0,799.0,520.0,570.0,,504.0,545.0,661.0,33.0,5.0,,5.58,5.58,12,12,56,21.43,0,0,0,0
1829,20873400,F,20.0,1.0,3353,2020,H1,REGION DE ARICA Y PARINACOTA,ARICA,ANTOFAGASTA,,REGION DE ARICA Y PARINACOTA,ARICA,ARICA,,2.0,2019.0,5.0,591.0,613.0,484.0,398.0,,366.0,441.0,,0.0,1.0,10.0,5.93,5.65,24,23,56,41.07,0,0,0,0
1830,20873400,F,20.0,1.0,3353,2020,H1,REGION DE ARICA Y PARINACOTA,ARICA,ANTOFAGASTA,,REGION DE ARICA Y PARINACOTA,ARICA,ARICA,,2.0,2019.0,5.0,591.0,613.0,484.0,398.0,,366.0,441.0,,0.0,1.0,10.0,5.93,5.65,24,23,56,41.07,0,0,0,0
1831,20879255,M,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.0,457.0,457.0,491.0,490.0,491.0,,490.0,473.0,49.0,1.0,9.0,5.27,4.75,23,20,56,35.71,0,0,0,0
1832,20879255,M,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.0,457.0,457.0,491.0,490.0,491.0,,490.0,473.0,49.0,1.0,9.0,5.27,4.75,23,20,56,35.71,0,0,0,0
1833,20882576,M,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2019.0,6.0,745.0,764.0,617.0,545.0,764.0,592.0,581.0,671.0,17.0,1.0,4.0,6.02,6.15,23,23,56,41.07,0,0,0,0
1834,20882576,M,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2019.0,6.0,745.0,764.0,617.0,545.0,764.0,592.0,581.0,671.0,17.0,1.0,4.0,6.02,6.15,23,23,56,41.07,0,0,0,0
1835,20885882,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,629.0,657.0,551.0,649.0,,637.0,600.0,629.0,52.0,1.0,8.0,5.87,5.93,23,23,56,41.07,0,0,0,0
1836,20885882,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,629.0,657.0,551.0,649.0,,637.0,600.0,629.0,52.0,1.0,8.0,5.87,5.93,23,23,56,41.07,0,0,0,0
1837,20887547,M,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.0,597.0,597.0,540.0,370.0,597.0,499.0,455.0,548.0,18.0,1.0,8.0,5.35,5.38,23,22,56,39.29,0,0,0,0
1838,20887547,M,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.0,597.0,597.0,540.0,370.0,597.0,499.0,455.0,548.0,18.0,1.0,8.0,5.35,5.38,23,22,56,39.29,0,0,0,0
1839,20889916,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,1.0,2019.0,6.0,760.0,827.0,606.0,637.0,,629.0,621.0,718.0,5.0,1.0,9.0,6.18,6.18,10,10,56,17.86,0,0,0,1
1840,20889916,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,1.0,2019.0,6.0,760.0,827.0,606.0,637.0,,629.0,621.0,718.0,5.0,1.0,9.0,6.18,6.18,10,10,56,17.86,0,0,0,1
1841,20889950,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,724.0,757.0,641.0,570.0,,668.0,605.0,684.0,12.0,1.0,5.0,6.26,6.33,23,23,56,41.07,0,0,0,0
1842,20889950,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,724.0,757.0,641.0,570.0,,668.0,605.0,684.0,12.0,1.0,5.0,6.26,6.33,23,23,56,41.07,0,0,0,0
1843,20892242,F,20.0,1.0,4111,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.5,732.0,792.0,666.0,691.0,,636.0,678.5,725.0,4.0,5.0,,6.35,6.35,12,12,56,21.43,0,0,0,0
1844,20903477,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.0,502.0,502.0,498.0,574.0,,521.0,536.0,517.0,215.0,1.0,9.0,5.6,5.67,23,23,56,41.07,0,0,0,0
1845,20903477,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.0,502.0,502.0,498.0,574.0,,521.0,536.0,517.0,215.0,1.0,9.0,5.6,5.67,23,23,56,41.07,0,0,0,0
1846,20908351,M,20.0,1.0,3353,2021,H2,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,1.0,2019.0,5.4,506.0,507.0,520.0,509.0,,437.0,514.5,503.0,35.0,5.0,,5.08,5.08,12,12,56,21.43,0,0,0,0
1847,20921930,F,19.0,1.0,4111,2021,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,TALTAL,,REGION DE ANTOFAGASTA,ANTOFAGASTA,TALTAL,,3.0,2020.0,6.7,792.0,840.0,430.0,286.0,376.0,525.0,358.0,610.0,3.0,1.0,,5.83,5.83,12,12,56,21.43,0,0,0,0
1848,20935307,F,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.0,495.0,497.0,467.0,545.0,545.0,415.0,506.0,501.0,33.0,1.0,5.0,4.64,4.37,24,20,56,35.71,0,0,0,0
1849,20935307,F,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.0,495.0,497.0,467.0,545.0,545.0,415.0,506.0,501.0,33.0,1.0,5.0,4.64,4.37,24,20,56,35.71,0,0,0,0
1850,20939538,F,20.0,1.0,4111,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE VALPARAISO,SAN FELIPE DE ACONCAGUA,SAN FELIPE,,2.0,2019.0,6.0,782.0,824.0,644.0,621.0,824.0,612.0,632.0,722.0,6.0,1.0,,6.24,6.24,12,12,56,21.43,0,0,0,0
1851,20954403,F,23.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2016.0,6.23,667.0,679.0,502.0,494.0,,505.0,498.0,586.0,2.0,1.0,6.0,5.5,5.17,55,53,56,94.64,1,0,0,0
1852,20954403,F,23.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2016.0,6.23,667.0,679.0,502.0,494.0,,505.0,498.0,586.0,2.0,1.0,6.0,5.5,5.17,55,53,56,94.64,1,0,0,0
1853,20954403,F,23.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2016.0,6.23,667.0,679.0,502.0,494.0,,505.0,498.0,586.0,2.0,1.0,6.0,5.5,5.17,55,53,56,94.64,1,0,0,0
1854,20954403,F,23.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2016.0,6.23,667.0,679.0,502.0,494.0,,505.0,498.0,586.0,2.0,1.0,6.0,5.5,5.17,55,53,56,94.64,1,0,0,0
1855,20954403,F,23.0,1.0,3353,2017,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,3.0,2016.0,6.23,667.0,679.0,502.0,494.0,,505.0,498.0,586.0,2.0,1.0,6.0,5.5,5.17,55,53,56,94.64,1,0,0,0
1856,20963392,M,20.0,1.0,3353,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2020.0,5.2,456.0,456.0,500.0,405.0,,363.0,452.5,450.0,46.0,1.0,,2.38,2.38,10,3,56,5.36,0,0,0,0
1857,20966548,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,686.0,739.0,553.0,568.0,,451.0,560.0,633.0,44.0,1.0,10.0,6.38,6.4,23,23,56,41.07,0,0,0,0
1858,20966548,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,686.0,739.0,553.0,568.0,,451.0,560.0,633.0,44.0,1.0,10.0,6.38,6.4,23,23,56,41.07,0,0,0,0
1859,20972649,F,20.0,1.0,3353,2020,H1,REGION DE TARAPACA,TAMARUGAL,PICA,,REGION DE TARAPACA,TAMARUGAL,POZO ALMONTE,,3.0,2019.0,6.0,640.0,676.0,518.0,490.0,676.0,418.0,504.0,605.0,8.0,1.0,3.0,5.22,4.21,27,20,56,35.71,0,0,0,0
1860,20972649,F,20.0,1.0,3353,2020,H1,REGION DE TARAPACA,TAMARUGAL,PICA,,REGION DE TARAPACA,TAMARUGAL,POZO ALMONTE,,3.0,2019.0,6.0,640.0,676.0,518.0,490.0,676.0,418.0,504.0,605.0,8.0,1.0,3.0,5.22,4.21,27,20,56,35.71,0,0,0,0
1861,21000851,F,20.0,1.0,4111,2021,H1,REGION METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,,REGION METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,,2.0,2019.0,5.0,597.0,615.0,526.0,530.0,,446.0,528.0,561.0,145.0,1.0,2.0,5.95,5.95,12,12,56,21.43,1,0,0,0
1862,21004133,M,20.0,1.0,3353,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.4,513.0,513.0,500.0,431.0,592.0,,465.5,505.0,34.0,5.0,,5.24,5.24,12,12,56,21.43,0,0,0,0
1863,21004320,F,20.0,1.0,4111,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,697.0,728.0,406.0,553.0,,451.0,479.0,660.0,35.0,1.0,,6.02,6.02,12,12,56,21.43,0,0,0,0
1864,21004335,F,20.0,1.0,4111,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.5,732.0,769.0,525.0,632.0,,608.0,578.5,673.0,25.0,5.0,,6.09,6.09,12,12,56,21.43,0,0,0,0
1865,21004453,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.3,706.0,730.0,556.0,603.0,,545.0,579.5,646.0,32.0,5.0,9.0,5.81,5.89,23,23,56,41.07,0,0,0,0
1866,21004453,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.3,706.0,730.0,556.0,603.0,,545.0,579.5,646.0,32.0,5.0,9.0,5.81,5.89,23,23,56,41.07,0,0,0,0
1867,21007921,M,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,703.0,743.0,478.0,553.0,743.0,,515.0,644.0,6.0,1.0,3.0,6.2,6.02,24,24,56,42.86,0,0,0,0
1868,21007921,M,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,703.0,743.0,478.0,553.0,743.0,,515.0,644.0,6.0,1.0,3.0,6.2,6.02,24,24,56,42.86,0,0,0,0
1869,21008028,M,21.0,1.0,4111,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,,,,,3.0,2020.0,5.5,528.0,528.0,415.0,484.0,252.0,501.0,449.5,,0.0,1.0,,5.85,5.85,12,12,56,21.43,0,0,0,0
1870,21008152,F,20.0,1.0,3353,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2019.0,6.0,633.0,655.0,443.0,526.0,655.0,,484.0,555.0,23.0,1.0,,5.48,5.48,12,12,56,21.43,0,0,0,0
1871,21009576,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,756.0,815.0,696.0,653.0,815.0,642.0,674.0,735.0,1.0,1.0,9.0,6.19,6.22,23,23,56,41.07,0,0,0,0
1872,21009576,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,756.0,815.0,696.0,653.0,815.0,642.0,674.0,735.0,1.0,1.0,9.0,6.19,6.22,23,23,56,41.07,0,0,0,0
1873,21010969,F,20.0,1.0,3353,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2020.0,5.9,620.0,631.0,430.0,523.0,219.0,542.0,476.5,554.0,24.0,1.0,,5.24,5.24,11,11,56,19.64,0,0,0,0
1874,21015357,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,760.0,844.0,631.0,617.0,844.0,608.0,624.0,724.0,3.0,1.0,5.0,6.35,6.32,23,23,56,41.07,0,0,0,0
1875,21015357,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,760.0,844.0,631.0,617.0,844.0,608.0,624.0,724.0,3.0,1.0,5.0,6.35,6.32,23,23,56,41.07,0,0,0,0
1876,21017017,F,20.0,1.0,4111,2020,H1,REGION DE ARICA Y PARINACOTA,ARICA,IQUIQUE,,REGION DE ARICA Y PARINACOTA,ARICA,ARICA,,1.0,2019.0,6.0,640.0,648.0,497.0,597.0,,561.0,547.0,598.0,83.0,1.0,9.0,5.7,5.81,23,23,56,41.07,0,0,0,0
1877,21017017,F,20.0,1.0,4111,2020,H1,REGION DE ARICA Y PARINACOTA,ARICA,IQUIQUE,,REGION DE ARICA Y PARINACOTA,ARICA,ARICA,,1.0,2019.0,6.0,640.0,648.0,497.0,597.0,,561.0,547.0,598.0,83.0,1.0,9.0,5.7,5.81,23,23,56,41.07,0,0,0,0
1878,21021231,F,20.0,1.0,3353,2020,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2019.0,6.0,718.0,777.0,487.0,537.0,777.0,305.0,512.0,662.0,3.0,1.0,5.0,6.21,5.98,24,24,56,42.86,0,0,0,0
1879,21021231,F,20.0,1.0,3353,2020,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,BEA,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2019.0,6.0,718.0,777.0,487.0,537.0,777.0,305.0,512.0,662.0,3.0,1.0,5.0,6.21,5.98,24,24,56,42.86,0,0,0,0
1880,21021577,F,20.0,1.0,3353,2021,H1,REGION DE ANTOFAGASTA,TOCOPILLA,TOCOPILLA,,REGION DE ANTOFAGASTA,TOCOPILLA,TOCOPILLA,,2.0,2020.0,5.3,472.0,472.0,471.0,493.0,,519.0,482.0,479.0,41.0,1.0,,4.8,4.8,11,10,56,17.86,0,0,0,0
1881,21029932,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,671.0,725.0,637.0,591.0,725.0,555.0,614.0,658.0,24.0,1.0,4.0,5.95,6.03,23,23,56,41.07,0,0,0,0
1882,21029932,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,671.0,725.0,637.0,591.0,725.0,555.0,614.0,658.0,24.0,1.0,4.0,5.95,6.03,23,23,56,41.07,0,0,0,0
1883,21036370,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,,REGION DE ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,,3.0,2019.0,6.0,686.0,718.0,517.0,303.0,,395.0,410.0,800.0,3.0,1.0,7.0,5.74,5.8,23,23,56,41.07,0,0,0,0
1884,21036370,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,,REGION DE ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,,3.0,2019.0,6.0,686.0,718.0,517.0,303.0,,395.0,410.0,800.0,3.0,1.0,7.0,5.74,5.8,23,23,56,41.07,0,0,0,0
1885,21037823,M,20.0,1.0,3353,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2020.0,5.5,523.0,528.0,409.0,555.0,,515.0,482.0,,0.0,1.0,,4.33,4.33,12,11,56,19.64,0,0,0,0
1886,21039720,F,20.0,1.0,4111,2021,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,1.0,2019.0,6.0,682.0,772.0,634.0,629.0,772.0,612.0,631.0,693.0,14.0,1.0,,6.05,6.05,12,12,56,21.43,0,0,0,0
1887,21045737,F,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,661.0,703.0,655.0,654.0,703.0,607.0,654.0,679.0,1.0,1.0,9.0,6.14,6.01,23,23,56,41.07,0,0,0,0
1888,21045737,F,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,6.0,661.0,703.0,655.0,654.0,703.0,607.0,654.0,679.0,1.0,1.0,9.0,6.14,6.01,23,23,56,41.07,0,0,0,0
1889,21048927,M,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.0,480.0,480.0,488.0,490.0,,496.0,489.0,485.0,40.0,1.0,8.0,2.68,2.68,5,0,56,,0,0,0,1
1890,21048927,M,20.0,1.0,3353,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,2.0,2019.0,5.0,480.0,480.0,488.0,490.0,,496.0,489.0,485.0,40.0,1.0,8.0,2.68,2.68,5,0,56,,0,0,0,1
1891,21051495,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,1.0,2019.0,6.0,671.0,729.0,569.0,561.0,,521.0,565.0,636.0,42.0,1.0,10.0,,3.07,12,12,56,21.43,0,0,0,0
1892,21051495,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,1.0,2019.0,6.0,671.0,729.0,569.0,561.0,,521.0,565.0,636.0,42.0,1.0,10.0,,3.07,12,12,56,21.43,0,0,0,0
1893,21053396,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,EL LOA,CALAMA,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,,2.0,2019.0,6.0,682.0,715.0,668.0,617.0,715.0,621.0,642.0,673.0,15.0,1.0,8.0,6.1,6.16,23,23,56,41.07,0,0,0,0
1894,21053396,F,20.0,1.0,4111,2020,H1,REGION DE ANTOFAGASTA,EL LOA,CALAMA,,REGION DE ANTOFAGASTA,EL LOA,CALAMA,,2.0,2019.0,6.0,682.0,715.0,668.0,617.0,715.0,621.0,642.0,673.0,15.0,1.0,8.0,6.1,6.16,23,23,56,41.07,0,0,0,0
1895,21061807,M,20.0,1.0,3353,2020,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2019.0,5.0,438.0,438.0,451.0,522.0,522.0,344.0,486.0,462.0,56.0,1.0,2.0,5.1,3.92,23,14,56,25.0,1,0,0,0
1896,21061807,M,20.0,1.0,3353,2020,T1,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,REGION DE ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,,3.0,2019.0,5.0,438.0,438.0,451.0,522.0,522.0,344.0,486.0,462.0,56.0,1.0,2.0,5.1,3.92,23,14,56,25.0,1,0,0,0
